cliente_id,zona_id,region,tipo_zona,poblacion_zona,edad,sexo,estado_civil,num_lineas,tipo_plan,tipo_dispositivo,ingreso_estimado,antiguedad_meses,descuento_activo
C001942,Z15,Oeste,suburbana,62939,39.0,M,Casado/a,3,Premium,Gama alta,6565.0,40.0,0
C001943,Z15,Oeste,suburbana,62939,23.0,M,Soltero/a,2,Prepago,Gama media,3121.0,38.0,0
C001944,Z05,Este,urbana_premium,94471,64.0,F,Divorciado/a,2,Prepago,Gama media,3080.0,10.0,0
C001945,Z26,Oeste,urbana_premium,107159,37.0,F,Soltero/a,3,Premium,Gama media,4188.0,15.0,0
C001946,Z29,Oeste,urbana_premium,67334,42.0,M,Divorciado/a,3,Contrato,Gama media,5072.0,81.0,0
C001947,Z07,Centro,rural,15473,39.0,M,Soltero/a,2,Contrato,Gama media,2118.0,15.0,1
C001948,Z29,Oeste,urbana_premium,67334,28.0,F,Soltero/a,2,Contrato,Gama media,3770.0,-10.0,0
C001949,Z02,Oeste,suburbana,46400,63.0,F,Divorciado/a,1,Contrato,Gama media,3213.0,41.0,0
C001950,Z29,Oeste,urbana_premium,67334,18.0,F,Soltero/a,3,Premium,Gama alta,4549.0,28.0,0
C001951,Z29,Oeste,urbana_premium,67334,39.0,M,Casado/a,5,Premium,Gama media,4013.0,,0
C001952,Z01,Centro,rural,16625,,F,Casado/a,4,Prepago,Gama media,2499.0,7.0,0
C001953,Z26,Oeste,urbana_premium,107159,31.0,M,Soltero/a,2,Premium,Gama alta,4782.0,35.0,0
C001954,Z29,Oeste,urbana_premium,67334,28.0,F,Soltero/a,2,Premium,Gama alta,5009.0,14.0,0
C001955,Z28,Sur,urbana_premium,64486,24.0,M,Soltero/a,3,Contrato,Gama alta,3219.0,13.0,0
C001956,Z29,Oeste,urbana_premium,67334,36.0,F,Casado/a,3,Prepago,Gama baja,2013.0,8.0,0
C001957,Z17,Sur,suburbana,56619,18.0,M,Soltero/a,1,Contrato,Gama media,2073.0,41.0,0
C001958,Z04,Centro,suburbana,55457,36.0,F,Soltero/a,2,Premium,Gama alta,3503.0,-30.0,0
C001959,Z27,Norte,suburbana,42704,39.0,M,Soltero/a,2,Contrato,Gama media,2308.0,17.0,0
C001960,Z19,Este,rural,12655,29.0,F,Soltero/a,2,Contrato,Gama media,2548.0,30.0,0
C001961,Z19,Este,rural,12655,63.0,M,Casado/a,3,Contrato,Gama media,2276.0,37.0,0
C001962,Z15,Oeste,suburbana,62939,33.0,F,Casado/a,4,Premium,Gama media,3052.0,47.0,1
C001963,Z18,Sur,urbana_premium,56342,33.0,M,Soltero/a,3,Contrato,Gama media,4546.0,28.0,0
C001964,Z05,Este,urbana_premium,94471,29.0,F,Soltero/a,3,Premium,Gama alta,5805.0,38.0,0
C001965,Z25,Oeste,rural,11763,44.0,F,Soltero/a,2,Premium,Gama media,2308.0,,0
C001966,Z04,Centro,suburbana,55457,56.0,M,Casado/a,4,Premium,Gama media,2070.0,15.0,1
C001967,Z24,Centro,rural,12558,75.0,M,Casado/a,1,Contrato,Gama media,2589.0,52.0,1
C001968,Z27,Norte,suburbana,42704,49.0,M,Casado/a,2,Premium,Gama alta,3826.0,,0
C001969,Z16,Este,urbana_premium,72683,49.0,M,Soltero/a,3,Contrato,Gama media,1739.0,76.0,0
C001970,Z16,Este,urbana_premium,72683,57.0,F,Soltero/a,3,Premium,Gama baja,,53.0,1
C001971,Z10,Este,suburbana,27514,43.0,M,Casado/a,3,Premium,Gama baja,3012.0,24.0,1
C001972,Z29,Oeste,urbana_premium,67334,55.0,M,Soltero/a,3,Premium,Gama alta,3235.0,63.0,0
C001973,Z24,Centro,rural,12558,55.0,M,Casado/a,1,Premium,Gama media,2433.0,36.0,0
C001974,Z12,Norte,rural,11707,47.0,M,Casado/a,3,Premium,Gama media,1866.0,22.0,0
C001975,Z05,Este,urbana_premium,94471,40.0,M,Soltero/a,2,Premium,Gama media,5313.0,19.0,0
C001976,Z08,Sur,rural,17023,23.0,F,Soltero/a,1,Contrato,Gama media,2364.0,25.0,0
C001977,Z16,Este,urbana_premium,72683,40.0,M,Casado/a,4,Premium,Gama media,2039.0,18.0,0
C001978,Z29,Oeste,urbana_premium,67334,18.0,F,Soltero/a,2,Premium,Gama media,4944.0,47.0,0
C001979,Z24,Centro,rural,12558,25.0,F,Soltero/a,2,Contrato,Gama media,3066.0,37.0,1
C001980,Z08,Sur,rural,17023,47.0,M,Casado/a,4,Premium,Gama media,2291.0,28.0,0
C001981,Z27,Norte,suburbana,42704,27.0,F,Soltero/a,2,Prepago,Gama baja,1566.0,7.0,0
C001982,Z13,Este,suburbana,37333,40.0,F,Casado/a,3,Premium,Gama alta,4087.0,36.0,1
C001983,Z27,Norte,suburbana,42704,42.0,F,Divorciado/a,1,Prepago,Gama baja,2085.0,12.0,0
C001984,Z09,Norte,urbana_premium,102625,38.0,M,Soltero/a,3,Premium,Gama media,3373.0,26.0,1
C001985,Z20,Oeste,suburbana,46953,29.0,F,Soltero/a,2,Prepago,Gama media,2438.0,17.0,1
C001986,Z29,Oeste,urbana_premium,67334,47.0,M,n/a,2,Premium,Gama media,2313.0,75.0,0
C001987,Z09,Norte,urbana_premium,102625,35.0,F,Casado/a,5,Premium,Gama media,3836.0,21.0,0
C001988,Z22,Este,suburbana,53534,45.0,M,Casado/a,3,Premium,Gama media,3200.0,19.0,0
C001989,Z30,Centro,suburbana,33966,26.0,M,Soltero/a,2,Prepago,Gama media,3102.0,36.0,0
C001990,Z05,Este,urbana_premium,94471,34.0,F,Soltero/a,3,Contrato,Gama media,3557.0,49.0,0
C001991,Z04,Centro,suburbana,55457,53.0,M,Casado/a,4,Contrato,Gama media,2297.0,71.0,0
C001992,Z22,Este,suburbana,53534,52.0,M,Casado/a,3,Contrato,Gama alta,4985.0,40.0,0
C001993,Z11,Oeste,suburbana,41163,30.0,F,Soltero/a,1,Prepago,Gama media,3181.0,39.0,0
C001994,Z04,Centro,suburbana,55457,33.0,M,Soltero/a,1,Contrato,Gama media,2149.0,55.0,1
C001995,Z16,Este,urbana_premium,72683,24.0,M,Soltero/a,3,Premium,Gama alta,4466.0,76.0,0
C001996,Z26,Oeste,urbana_premium,107159,28.0,M,Casado/a,5,Premium,Gama alta,4348.0,83.0,1
C001997,Z09,Norte,urbana_premium,102625,19.0,F,Soltero/a,3,Premium,Gama alta,4747.0,82.0,0
C001998,Z11,Oeste,suburbana,41163,38.0,F,Soltero/a,1,Prepago,Gama media,2948.0,35.0,0
C001999,Z27,Norte,suburbana,42704,48.0,F,Casado/a,1,Contrato,Gama media,2397.0,12.0,0
C002000,Z17,Sur,suburbana,56619,31.0,F,Soltero/a,1,Premium,Gama media,1846.0,52.0,0
C002001,Z27,Norte,suburbana,42704,39.0,F,Casado/a,1,Contrato,Gama alta,2476.0,59.0,0
C002002,Z15,Oeste,suburbana,62939,37.0,F,Soltero/a,1,Contrato,Gama baja,1670.0,34.0,0
C002003,Z29,Oeste,urbana_premium,67334,49.0,F,Divorciado/a,2,Premium,Gama media,4253.0,44.0,0
C002004,Z20,Oeste,suburbana,46953,33.0,F,Casado/a,1,Prepago,Gama baja,1699.0,9.0,0
C002005,Z05,Este,urbana_premium,94471,29.0,F,Soltero/a,3,Premium,Gama alta,3380.0,30.0,0
C002006,Z28,Sur,urbana_premium,64486,26.0,M,Soltero/a,2,Contrato,Gama alta,4940.0,17.0,0
C002007,Z16,Este,urbana_premium,72683,22.0,M,Soltero/a,2,Premium,Gama media,3517.0,20.0,1
C002008,Z05,Este,urbana_premium,94471,42.0,M,n/a,2,Premium,Gama alta,3749.0,21.0,1
C002009,Z05,Este,urbana_premium,94471,34.0,F,Divorciado/a,3,Premium,Gama alta,4470.0,,0
C002010,Z22,Este,suburbana,53534,41.0,F,Soltero/a,1,Premium,Gama alta,3568.0,29.0,0
C002011,Z02,Oeste,suburbana,46400,55.0,F,Soltero/a,2,Contrato,Gama alta,4287.0,12.0,0
C002012,Z09,Norte,urbana_premium,102625,52.0,F,Casado/a,5,Premium,Gama media,4662.0,28.0,0
C002013,Z05,Este,urbana_premium,94471,18.0,F,Soltero/a,2,Premium,Gama media,4338.0,55.0,0
C002014,Z15,Oeste,suburbana,62939,48.0,F,Casado/a,4,Contrato,Gama baja,1500.0,52.0,0
C002015,Z15,Oeste,suburbana,62939,43.0,F,Soltero/a,1,Prepago,Gama media,3244.0,19.0,1
C002016,Z99,Sur,suburbana,56619,34.0,M,Casado/a,2,Prepago,Gama alta,5327.0,46.0,0
C002017,Z09,Norte,urbana_premium,102625,40.0,F,Casado/a,3,Premium,Gama alta,4801.0,55.0,0
C002018,Z02,Oeste,suburbana,46400,19.0,M,Casado/a,3,Contrato,Gama media,4185.0,62.0,0
C002019,Z19,Este,rural,12655,63.0,M,Soltero/a,1,Contrato,Gama media,1834.0,26.0,0
C002020,Z13,Este,suburbana,37333,46.0,M,Soltero/a,2,Premium,Gama media,2910.0,,0
C002021,Z20,Oeste,suburbana,46953,30.0,M,Soltero/a,2,Contrato,Gama alta,3632.0,20.0,1
C002022,Z05,Este,urbana_premium,94471,29.0,M,Soltero/a,2,Premium,Gama alta,4470.0,68.0,0
C002023,Z02,Oeste,suburbana,46400,,M,Soltero/a,2,Prepago,Gama alta,3931.0,11.0,0
C002024,Z09,Norte,urbana_premium,102625,32.0,F,Soltero/a,3,Prepago,Gama media,2573.0,29.0,0
C002025,Z15,Oeste,suburbana,62939,34.0,M,Soltero/a,1,Premium,Gama media,2258.0,12.0,0
C002026,Z13,Este,suburbana,37333,24.0,F,Soltero/a,2,Contrato,Gama media,1895.0,17.0,0
C002027,Z26,Oeste,urbana_premium,107159,45.0,M,Soltero/a,2,Contrato,Gama media,4190.0,6.0,0
C002028,Z13,Este,suburbana,37333,55.0,F,Divorciado/a,2,Contrato,Gama media,2792.0,35.0,0
C002029,Z17,Sur,suburbana,56619,40.0,F,Soltero/a,2,Contrato,Gama media,2785.0,23.0,0
C002030,Z18,Sur,urbana_premium,56342,32.0,F,Soltero/a,3,Prepago,Gama media,3016.0,12.0,0
C002031,Z02,Oeste,suburbana,46400,45.0,F,Casado/a,2,Prepago,Gama baja,2219.0,26.0,0
C002032,Z16,Este,urbana_premium,72683,36.0,F,Soltero/a,2,Premium,Gama media,3830.0,33.0,1
C002033,Z11,Oeste,suburbana,41163,27.0,M,Soltero/a,2,Premium,Gama alta,4392.0,15.0,0
C002034,Z15,Oeste,suburbana,62939,32.0,M,Casado/a,4,Contrato,Gama media,5159.0,13.0,0
C002035,Z04,Centro,suburbana,55457,36.0,F,Casado/a,2,Premium,Gama alta,5166.0,-19.0,0
C002036,Z26,Oeste,urbana_premium,107159,39.0,M,Soltero/a,2,Premium,Gama baja,3249.0,3.0,1
C002037,Z29,Oeste,urbana_premium,67334,36.0,M,Casado/a,2,Premium,Gama media,2530.0,52.0,0
C002038,Z02,Oeste,suburbana,46400,43.0,F,Soltero/a,1,Premium,Gama media,4061.0,45.0,0
C002039,Z18,Sur,urbana_premium,56342,18.0,M,Soltero/a,3,Premium,Gama alta,5980.0,19.0,0
C002040,Z26,Oeste,urbana_premium,107159,44.0,F,Casado/a,3,Prepago,Gama media,4430.0,22.0,0
C002041,Z09,Norte,urbana_premium,102625,36.0,M,Soltero/a,3,Prepago,Gama media,3797.0,2.0,0
C002042,Z26,Oeste,urbana_premium,107159,67.0,M,Casado/a,3,Premium,Gama alta,3074.0,103.0,0
C002043,Z20,Oeste,suburbana,46953,35.0,M,Casado/a,4,Prepago,Gama baja,3685.0,17.0,0
C002044,Z29,Oeste,urbana_premium,67334,40.0,F,Casado/a,5,Contrato,Gama media,4682.0,25.0,0
C002045,Z30,Centro,suburbana,33966,74.0,F,Casado/a,2,Prepago,Gama media,3291.0,29.0,0
C002046,Z02,Oeste,suburbana,46400,42.0,F,Casado/a,1,Contrato,Gama media,2024.0,29.0,0
C002047,Z15,Oeste,suburbana,62939,39.0,M,Soltero/a,1,Contrato,Gama media,2105.0,20.0,1
C002048,Z17,Sur,suburbana,56619,28.0,M,Casado/a,3,Prepago,Gama media,2885.0,23.0,0
C002049,Z05,Este,urbana_premium,94471,54.0,F,Casado/a,4,Premium,Gama media,5512.0,23.0,0
C002050,Z11,Oeste,suburbana,41163,26.0,M,Casado/a,4,Premium,Gama media,4099.0,10.0,1
C002051,Z30,Centro,suburbana,33966,45.0,M,Casado/a,3,Prepago,Gama media,2592.0,15.0,0
C002052,Z02,Oeste,suburbana,46400,34.0,M,Soltero/a,1,Prepago,Gama media,,41.0,0
C002053,Z15,Oeste,suburbana,62939,38.0,F,Soltero/a,1,Contrato,Gama media,4757.0,45.0,0
C002054,Z27,Norte,suburbana,42704,23.0,M,Soltero/a,2,Premium,Gama media,4602.0,52.0,1
C002055,Z10,Este,suburbana,27514,56.0,M,Soltero/a,2,Premium,Gama alta,3113.0,41.0,1
C002056,Z16,Este,urbana_premium,72683,33.0,F,Casado/a,5,Premium,Gama media,3293.0,24.0,1
C002057,Z30,Centro,suburbana,33966,25.0,F,Soltero/a,1,Contrato,Gama alta,2677.0,12.0,0
C002058,Z16,Este,urbana_premium,72683,51.0,F,Soltero/a,3,Premium,Gama media,5302.0,18.0,0
C002059,Z05,Este,urbana_premium,94471,30.0,F,Soltero/a,3,Premium,Gama alta,4619.0,5.0,0
C002060,Z03,Sur,rural,16530,49.0,F,Soltero/a,2,Premium,Gama media,1999.0,32.0,0
C002061,Z99,Oeste,urbana_premium,67334,46.0,F,Casado/a,4,Prepago,Gama media,8271.0,51.0,0
C002062,Z09,Norte,urbana_premium,102625,42.0,F,Soltero/a,2,Premium,Gama media,2241.0,44.0,0
C002063,Z16,Este,urbana_premium,72683,18.0,M,Soltero/a,3,Premium,Gama baja,3101.0,32.0,0
C002064,Z04,Centro,suburbana,55457,48.0,M,Divorciado/a,1,Contrato,Gama alta,2434.0,36.0,0
C002065,Z15,Oeste,suburbana,62939,39.0,F,Divorciado/a,1,Contrato,Gama media,3094.0,3.0,0
C002066,Z29,Oeste,urbana_premium,67334,32.0,F,Casado/a,4,Premium,Gama media,5689.0,54.0,0
C002067,Z16,Este,urbana_premium,72683,35.0,M,Soltero/a,3,Premium,Gama alta,5116.0,35.0,0
C002068,Z29,Oeste,urbana_premium,67334,18.0,F,Soltero/a,3,Premium,Gama alta,4001.0,69.0,0
C002069,Z09,Norte,urbana_premium,102625,38.0,F,Casado/a,5,Contrato,Gama alta,2405.0,30.0,1
C002070,Z16,Este,urbana_premium,72683,20.0,M,Soltero/a,2,Premium,Gama baja,5347.0,45.0,0
C002071,Z27,Norte,suburbana,42704,37.0,F,Soltero/a,1,Prepago,Gama alta,2004.0,11.0,0
C002072,Z15,Oeste,suburbana,62939,42.0,M,Casado/a,1,Premium,Gama media,2590.0,26.0,0
C002073,Z09,Norte,urbana_premium,102625,49.0,F,Casado/a,5,Prepago,Gama alta,3728.0,40.0,0
C002074,Z27,Norte,suburbana,42704,30.0,F,Soltero/a,2,Contrato,Gama media,2247.0,34.0,0
C002075,Z13,Este,suburbana,37333,57.0,F,Divorciado/a,1,Prepago,Gama media,2232.0,39.0,0
C002076,Z17,Sur,suburbana,56619,51.0,F,Divorciado/a,1,Prepago,Gama media,4066.0,86.0,1
C002077,Z30,Centro,suburbana,33966,35.0,F,Soltero/a,2,Premium,Gama alta,4959.0,38.0,0
C002078,Z06,Sur,rural,19752,32.0,M,Casado/a,2,Premium,Gama media,2262.0,42.0,0
C002079,Z09,Norte,urbana_premium,102625,19.0,F,Soltero/a,2,Premium,Gama media,2054.0,24.0,1
C002080,Z02,Oeste,suburbana,46400,43.0,M,Soltero/a,2,Premium,Gama alta,3289.0,,0
C002081,Z13,Este,suburbana,37333,31.0,F,Soltero/a,1,Prepago,Gama media,2336.0,5.0,0
C002082,Z07,Centro,rural,15473,59.0,F,Divorciado/a,1,Contrato,Gama media,2634.0,5.0,0
C002083,Z22,Este,suburbana,53534,32.0,F,Soltero/a,2,Contrato,Gama alta,3306.0,31.0,0
C002084,Z05,Este,urbana_premium,94471,25.0,M,Soltero/a,2,Premium,Gama media,1981.0,24.0,0
C002085,Z22,Este,suburbana,53534,43.0,M,Soltero/a,1,Contrato,Gama media,2600.0,30.0,0
C002086,Z09,Norte,urbana_premium,102625,28.0,M,Soltero/a,3,Premium,Gama alta,4749.0,61.0,1
C002087,Z11,Oeste,suburbana,41163,40.0,M,Soltero/a,2,Premium,Gama media,2885.0,46.0,0
C002088,Z11,Oeste,suburbana,41163,52.0,M,Casado/a,4,Prepago,Gama baja,2031.0,22.0,0
C002089,Z23,Norte,rural,20553,46.0,M,Casado/a,2,Premium,Gama media,2921.0,45.0,0
C002090,Z16,Este,urbana_premium,72683,37.0,F,Casado/a,3,Premium,Gama media,2137.0,39.0,0
C002091,Z12,Norte,rural,11707,47.0,M,Casado/a,4,Prepago,Gama media,2520.0,,0
C002092,Z27,Norte,suburbana,42704,20.0,F,Soltero/a,2,Premium,Gama media,2468.0,25.0,0
C002093,Z18,Sur,urbana_premium,56342,41.0,M,Divorciado/a,2,Prepago,Gama baja,4456.0,62.0,0
C002094,Z08,Sur,rural,17023,47.0,?,Casado/a,3,Contrato,Gama media,2143.0,10.0,0
C002095,Z28,Sur,urbana_premium,64486,47.0,F,Casado/a,3,Premium,Gama alta,4538.0,99.0,0
C002096,Z11,Oeste,suburbana,41163,47.0,F,Casado/a,2,Premium,Gama alta,4800.0,40.0,0
C002097,Z02,Oeste,suburbana,46400,38.0,F,Soltero/a,2,Premium,Gama media,3801.0,1.0,0
C002098,Z16,Este,urbana_premium,72683,48.0,F,Divorciado/a,3,Premium,Gama alta,4849.0,25.0,0
C002099,Z05,Este,urbana_premium,94471,32.0,M,Soltero/a,2,Premium,Gama alta,4694.0,24.0,0
C002100,Z09,Norte,urbana_premium,102625,39.0,F,Soltero/a,3,Premium,Gama baja,2099.0,31.0,0
C002101,Z25,Oeste,rural,11763,41.0,M,Divorciado/a,1,Premium,Gama media,2388.0,56.0,0
C002102,Z05,Este,urbana_premium,94471,42.0,F,Soltero/a,2,Contrato,Gama media,4207.0,12.0,1
C002103,Z26,Oeste,urbana_premium,107159,31.0,F,Casado/a,2,Premium,Gama media,4645.0,44.0,1
C002104,Z29,Oeste,urbana_premium,67334,56.0,M,Divorciado/a,2,Premium,Gama media,3716.0,,0
C002105,Z18,Sur,urbana_premium,56342,60.0,F,Casado/a,3,Contrato,Gama media,4917.0,23.0,1
C002106,Z22,Este,suburbana,53534,50.0,M,Casado/a,3,Premium,Gama alta,2131.0,57.0,0
C002107,Z23,Norte,rural,20553,63.0,F,Casado/a,4,Premium,Gama alta,4663.0,15.0,0
C002108,Z30,Centro,suburbana,33966,22.0,F,Soltero/a,2,Prepago,Gama media,3624.0,9.0,0
C002109,Z11,Oeste,suburbana,41163,23.0,F,Soltero/a,1,Premium,Gama media,2160.0,16.0,1
C002110,Z05,Este,urbana_premium,94471,32.0,F,Soltero/a,3,Prepago,Gama baja,6151.0,69.0,0
C002111,Z17,Sur,suburbana,56619,40.0,M,Soltero/a,1,Contrato,Gama media,2017.0,27.0,1
C002112,Z17,Sur,suburbana,56619,38.0,F,Soltero/a,1,Contrato,Gama media,2991.0,25.0,1
C002113,Z05,Este,urbana_premium,94471,18.0,F,Soltero/a,2,Premium,Gama media,,35.0,1
C002114,Z19,Este,rural,12655,59.0,M,Casado/a,2,Prepago,Gama media,2011.0,59.0,0
C002115,Z02,Oeste,suburbana,46400,66.0,M,Soltero/a,2,Premium,Gama media,2856.0,23.0,1
C002116,Z29,Oeste,urbana_premium,67334,51.0,M,Casado/a,2,Premium,Gama alta,3913.0,30.0,1
C002117,Z09,Norte,urbana_premium,102625,49.0,F,Soltero/a,2,Contrato,Gama media,2629.0,19.0,0
C002118,Z02,Oeste,suburbana,46400,43.0,F,Casado/a,3,Premium,Gama media,3280.0,54.0,0
C002119,Z05,Este,urbana_premium,94471,26.0,M,Soltero/a,3,Contrato,Gama media,3832.0,8.0,0
C002120,Z09,Norte,urbana_premium,102625,37.0,M,Casado/a,2,Premium,Gama alta,7558.0,24.0,0
C002121,Z09,Norte,urbana_premium,102625,61.0,M,Casado/a,3,Premium,Gama media,6434.0,30.0,0
C002122,Z02,Oeste,suburbana,46400,36.0,M,Casado/a,1,Contrato,Gama media,2306.0,32.0,1
C002123,Z09,Norte,urbana_premium,102625,31.0,M,Casado/a,3,Premium,Gama alta,3643.0,31.0,0
C002124,Z06,Sur,rural,19752,58.0,F,Casado/a,2,Contrato,Gama media,1821.0,29.0,0
C002125,Z13,Este,suburbana,37333,54.0,M,Soltero/a,2,Premium,Gama alta,2726.0,42.0,0
C002126,Z13,Este,suburbana,37333,30.0,F,Soltero/a,2,Prepago,Gama media,4027.0,17.0,1
C002127,Z11,Oeste,suburbana,41163,37.0,M,Divorciado/a,1,Contrato,Gama alta,2876.0,14.0,1
C002128,Z11,Oeste,suburbana,41163,34.0,F,Casado/a,4,Contrato,Gama media,2503.0,31.0,0
C002129,Z04,Centro,suburbana,55457,41.0,M,Divorciado/a,2,Premium,Gama media,3685.0,23.0,1
C002130,Z02,Oeste,suburbana,46400,53.0,M,n/a,4,Prepago,Gama media,1513.0,46.0,0
C002131,Z07,Centro,rural,15473,35.0,M,Soltero/a,1,Prepago,Gama media,2028.0,77.0,0
C002132,Z26,Oeste,urbana_premium,107159,49.0,F,Casado/a,2,Premium,Gama alta,6183.0,31.0,0
C002133,Z30,Centro,suburbana,33966,41.0,F,Divorciado/a,1,Premium,Gama media,4896.0,24.0,0
C002134,Z29,Oeste,urbana_premium,67334,64.0,M,Casado/a,2,Premium,Gama alta,6044.0,66.0,0
C002135,Z16,Este,urbana_premium,72683,40.0,F,Casado/a,5,Premium,Gama media,2488.0,21.0,0
C002136,Z17,Sur,suburbana,56619,39.0,F,Soltero/a,1,Prepago,Gama media,1932.0,108.0,0
C002137,Z10,Este,suburbana,27514,47.0,M,Casado/a,3,Premium,Gama media,2508.0,14.0,1
C002138,Z26,Oeste,urbana_premium,107159,32.0,F,Casado/a,4,Premium,Gama alta,3844.0,45.0,0
C002139,Z26,Oeste,urbana_premium,107159,18.0,M,n/a,3,Prepago,Gama media,2961.0,30.0,0
C002140,Z27,Norte,suburbana,42704,37.0,F,Soltero/a,2,Contrato,Gama media,1655.0,14.0,0
C002141,Z28,Sur,urbana_premium,64486,33.0,F,Divorciado/a,3,Premium,Gama alta,5296.0,55.0,0
C002142,Z15,Oeste,suburbana,62939,21.0,M,Soltero/a,1,Premium,Gama alta,3891.0,71.0,0
C002143,Z26,Oeste,urbana_premium,107159,35.0,F,Soltero/a,3,Contrato,Gama media,3113.0,33.0,0
C002144,Z26,Oeste,urbana_premium,107159,18.0,M,Soltero/a,2,Premium,Gama media,4911.0,23.0,0
C002145,Z10,Este,suburbana,27514,36.0,F,Soltero/a,1,Contrato,Gama media,4147.0,17.0,0
C002146,Z29,Oeste,urbana_premium,67334,39.0,F,Casado/a,2,Premium,Gama baja,1664.0,13.0,0
C002147,Z04,Centro,suburbana,55457,41.0,F,Soltero/a,1,Premium,Gama media,3734.0,71.0,0
C002148,Z30,Centro,suburbana,33966,35.0,M,Casado/a,3,Contrato,Gama media,2918.0,15.0,0
C002149,Z26,Oeste,urbana_premium,107159,35.0,M,Soltero/a,3,Contrato,Gama baja,1588.0,-9.0,0
C002150,Z04,Centro,suburbana,55457,31.0,F,Soltero/a,1,Prepago,Gama media,4257.0,21.0,0
C002151,Z21,Centro,rural,19103,45.0,F,Soltero/a,1,Contrato,Gama media,2387.0,7.0,0
C002152,Z02,Oeste,suburbana,46400,41.0,F,Casado/a,3,Prepago,Gama media,1705.0,55.0,0
C002153,Z26,Oeste,urbana_premium,107159,25.0,M,Soltero/a,3,Premium,Gama media,4399.0,47.0,1
C002154,Z99,Oeste,urbana_premium,107159,39.0,F,Soltero/a,3,Premium,Gama media,4078.0,35.0,0
C002155,Z18,Sur,urbana_premium,56342,39.0,F,Soltero/a,2,Premium,Gama media,4625.0,17.0,1
C002156,Z27,Norte,suburbana,42704,38.0,F,Soltero/a,1,Premium,Gama media,1515.0,15.0,1
C002157,Z04,Centro,suburbana,55457,69.0,M,Casado/a,1,Prepago,Gama media,2683.0,35.0,0
C002158,Z09,Norte,urbana_premium,102625,34.0,M,Soltero/a,2,Prepago,Gama media,2716.0,31.0,0
C002159,Z15,Oeste,suburbana,62939,37.0,M,Soltero/a,2,Premium,Gama media,2816.0,44.0,0
C002160,Z02,Oeste,suburbana,46400,35.0,F,Casado/a,2,Prepago,Gama baja,1645.0,13.0,0
C002161,Z15,Oeste,suburbana,62939,28.0,F,Soltero/a,1,Contrato,Gama media,2016.0,8.0,0
C002162,Z09,Norte,urbana_premium,102625,44.0,F,Soltero/a,2,Premium,Gama alta,6561.0,45.0,0
C002163,Z13,Este,suburbana,37333,32.0,M,Soltero/a,1,Contrato,Gama alta,4476.0,18.0,1
C002164,Z15,Oeste,suburbana,62939,33.0,NA,Soltero/a,2,Contrato,Gama media,4188.0,8.0,0
C002165,Z28,Sur,urbana_premium,64486,30.0,F,Soltero/a,3,Premium,Gama alta,6404.0,42.0,0
C002166,Z09,Norte,urbana_premium,102625,24.0,M,Soltero/a,2,Contrato,Gama media,1990.0,20.0,1
C002167,Z28,Sur,urbana_premium,64486,18.0,M,Soltero/a,2,Premium,Gama media,3753.0,40.0,0
C002168,Z15,Oeste,suburbana,62939,,M,Soltero/a,2,Premium,Gama media,3247.0,64.0,1
C002169,Z11,Oeste,suburbana,41163,50.0,F,Casado/a,2,Premium,Gama media,2603.0,21.0,0
C002170,Z16,Este,urbana_premium,72683,38.0,M,Casado/a,2,Premium,Gama baja,1996.0,65.0,0
C002171,Z15,Oeste,suburbana,62939,59.0,M,Soltero/a,2,Contrato,Gama media,4061.0,26.0,0
C002172,Z09,Norte,urbana_premium,102625,45.0,F,Divorciado/a,2,Contrato,Gama media,4752.0,14.0,0
C002173,Z16,Este,urbana_premium,72683,42.0,F,Casado/a,3,Premium,Gama alta,3080.0,27.0,0
C002174,Z05,Este,urbana_premium,94471,59.0,F,Casado/a,2,Premium,Gama alta,5146.0,41.0,0
C002175,Z11,Oeste,suburbana,41163,39.0,F,Casado/a,4,Premium,Gama media,3114.0,38.0,0
C002176,Z18,Sur,urbana_premium,56342,37.0,F,Divorciado/a,2,Premium,Gama alta,4778.0,87.0,0
C002177,Z15,Oeste,suburbana,62939,40.0,F,Casado/a,4,Prepago,Gama media,2165.0,9.0,0
C002178,Z26,Oeste,urbana_premium,107159,55.0,F,Soltero/a,2,Premium,Gama baja,4161.0,45.0,0
C002179,Z09,Norte,urbana_premium,102625,36.0,M,Divorciado/a,3,Contrato,Gama alta,4177.0,15.0,0
C002180,Z29,Oeste,urbana_premium,67334,28.0,F,Casado/a,5,Premium,Gama media,3530.0,42.0,1
C002181,Z26,Oeste,urbana_premium,107159,43.0,F,Soltero/a,3,Prepago,Gama media,1501.0,72.0,0
C002182,Z29,Oeste,urbana_premium,67334,26.0,F,Soltero/a,2,Prepago,Gama media,4065.0,21.0,0
C002183,Z27,Norte,suburbana,42704,46.0,M,Soltero/a,2,Contrato,Gama media,3242.0,31.0,0
C002184,Z05,Este,urbana_premium,94471,41.0,M,Soltero/a,2,Premium,Gama media,2749.0,86.0,0
C002185,Z17,Sur,suburbana,56619,38.0,M,Casado/a,4,Premium,Gama media,3642.0,29.0,0
C002186,Z05,Este,urbana_premium,94471,43.0,M,Soltero/a,3,Premium,Gama alta,4170.0,68.0,0
C002187,Z26,Oeste,urbana_premium,107159,18.0,M,Soltero/a,2,Premium,Gama media,4417.0,60.0,1
C002188,Z18,Sur,urbana_premium,56342,38.0,M,Soltero/a,2,Premium,Gama alta,3354.0,55.0,0
