cliente_id,tipo_zona,Suma de churn,Avg Satisfaccion,tipo_plan,Promedio de ingreso_estimado,Promedio de importe_total,Promedio de antiguedad_meses
C001389,urbana_premium,0,30.8,Prepago,"43650,00","4581,94","230,00"
C001390,suburbana,0,35.43478260869565,Prepago,"24250,00","3250,09","530,00"
C001391,urbana_premium,0,37.05882352941177,Prepago,"29840,00","6986,14","350,00"
C001392,suburbana,1,35,Prepago,"16800,00","3095,93","530,00"
C001393,urbana_premium,0,36.07142857142857,Premium,,"24541,50","470,00"
C001394,rural,0,35,Premium,"19810,00","10836,39","400,00"
C001395,suburbana,0,31.333333333333332,Premium,"20070,00","28793,41","170,00"
C001396,urbana_premium,0,37.142857142857146,Premium,"47280,00","25046,11","540,00"
C001397,suburbana,0,35.15151515151515,Prepago,"31830,00","2949,09","130,00"
C001398,urbana_premium,0,36.8,Premium,"46370,00","22727,34","470,00"
C001399,urbana_premium,0,36.06060606060606,Premium,"48120,00","35431,40","850,00"
C001400,suburbana,0,34.523809523809526,Premium,"43760,00","16279,97","460,00"
C001401,suburbana,1,35.483870967741936,Contrato,"20540,00","8380,35","-170,00"
C001402,rural,0,36.36363636363637,Prepago,"24440,00","2637,09",
C001403,urbana_premium,0,34,Contrato,"22020,00","7313,65","390,00"
C001404,suburbana,0,33.25,Contrato,"26780,00","4909,06","270,00"
C001405,rural,1,32.5,Premium,"29360,00","17695,83","110,00"
C001406,urbana_premium,0,36.4,Premium,"27980,00","12705,23","350,00"
C001407,urbana_premium,0,35.833333333333336,Premium,"83570,00","15483,06","1030,00"
C001408,suburbana,0,35.833333333333336,Premium,"30000,00","14385,29","140,00"
C001409,suburbana,1,32.857142857142854,Prepago,"15820,00","5286,14","110,00"
C001410,suburbana,0,32.96296296296296,Premium,"38160,00","4949,06","510,00"
C001411,urbana_premium,1,38.46153846153846,Premium,"83250,00","25890,27","310,00"
C001412,suburbana,1,33.6,Premium,"13630,00","12522,70","220,00"
C001413,suburbana,0,33.75,Premium,,"6080,89","110,00"
C001414,urbana_premium,0,33.84615384615385,Premium,,"21216,09","410,00"
C001415,urbana_premium,0,38.4,Premium,"37560,00","22301,21","110,00"
C001416,urbana_premium,0,37.391304347826086,Contrato,"24210,00","10388,94","350,00"
C001417,suburbana,0,34.054054054054056,Contrato,"40190,00","7322,08","40,00"
C001418,suburbana,0,33.57142857142857,Prepago,"26670,00","4980,81","320,00"
C001419,urbana_premium,0,37.142857142857146,Premium,"57450,00","24595,06","380,00"
C001420,urbana_premium,0,32.27272727272727,Premium,"26690,00","9308,51","890,00"
C001421,suburbana,0,32.75,Prepago,"27730,00","6552,79","160,00"
C001422,urbana_premium,0,38.75,Premium,"17030,00","16814,85","360,00"
C001423,suburbana,0,37.241379310344826,Premium,"74000,00","12239,94","120,00"
C001424,suburbana,0,33.5,Premium,"58360,00","11375,61","410,00"
C001425,rural,0,34.054054054054056,Premium,"49780,00","32260,97","900,00"
C001426,suburbana,0,32.22222222222222,Premium,"50980,00","6623,94","370,00"
C001427,suburbana,0,36.89655172413793,Prepago,"24240,00","2411,86","180,00"
C001428,suburbana,1,33.333333333333336,Contrato,"29350,00","4226,25","270,00"
C001429,urbana_premium,0,32,Premium,"42390,00","12417,73","200,00"
C001430,suburbana,0,34.44444444444444,Contrato,"33980,00","16254,17","370,00"
C001431,urbana_premium,0,38.333333333333336,Premium,"26090,00","12691,56","210,00"
C001432,rural,0,32.72727272727273,Contrato,"15550,00","7971,53","350,00"
C001433,suburbana,1,34.285714285714285,Prepago,"18670,00","4164,40","50,00"
C001434,urbana_premium,1,39.285714285714285,Prepago,"32970,00","4374,71","170,00"
C001435,rural,1,31.6,Prepago,"20760,00","1886,00","150,00"
C001436,suburbana,1,35.55555555555556,Prepago,"25440,00","1143,67","230,00"
C001437,rural,1,30,Premium,"25350,00","7327,57","250,00"
C001438,urbana_premium,0,36.774193548387096,Prepago,,"6248,40","400,00"
C001439,urbana_premium,1,34.166666666666664,Premium,"28380,00","14309,00","230,00"
C001440,suburbana,0,34.54545454545455,Contrato,"22840,00","4713,94","190,00"
C001441,urbana_premium,0,30.416666666666668,Premium,"50980,00","12626,86","410,00"
C001442,suburbana,0,31.379310344827587,Premium,"31940,00","10821,65","330,00"
C001443,urbana_premium,0,32.63157894736842,Contrato,"43090,00","7924,03",
C001444,suburbana,0,37.2972972972973,Prepago,"21500,00","9371,49","380,00"
C001445,rural,0,33.84615384615385,Prepago,"23550,00","3735,71","430,00"
C001446,urbana_premium,0,38.064516129032256,Premium,"29190,00","11849,00","470,00"
C001447,urbana_premium,0,33.333333333333336,Premium,"29540,00","9041,92","300,00"
C001448,suburbana,0,38.23529411764706,Contrato,"33930,00","17601,80","880,00"
C001449,suburbana,0,33.333333333333336,Premium,"23770,00","6746,76","190,00"
C001450,rural,0,32.64705882352941,Contrato,"22370,00","4931,97","200,00"
C001451,urbana_premium,1,34,Contrato,"34830,00","8095,07","210,00"
C001452,rural,1,34.21052631578947,Premium,"15390,00","10657,22","460,00"
C001453,suburbana,0,35.16129032258065,Contrato,"24350,00","7951,73","-20,00"
C001454,urbana_premium,0,36.08695652173913,Premium,"31450,00","25413,67","140,00"
C001455,suburbana,1,32.857142857142854,Contrato,"26080,00","6185,07","280,00"
C001456,suburbana,0,32.41379310344828,Prepago,"15860,00","7201,26","170,00"
C001457,urbana_premium,0,35.483870967741936,Premium,"29650,00","21906,82","500,00"
C001458,suburbana,0,35.55555555555556,Prepago,"41020,00","2166,92","280,00"
C001459,urbana_premium,0,35.18518518518518,Premium,"44610,00","19450,32","590,00"
C001460,suburbana,0,36.25,Contrato,"25920,00","4515,54","40,00"
C001461,urbana_premium,0,38,Premium,"25330,00","11696,74","310,00"
C001462,suburbana,0,35.23809523809524,Premium,"30880,00","15570,24","340,00"
C001463,rural,1,37.142857142857146,Prepago,"32570,00","7230,67","350,00"
C001464,suburbana,1,40,Contrato,"50690,00","7773,00","230,00"
C001465,suburbana,0,36.666666666666664,Prepago,"24810,00","2651,44","180,00"
C001466,suburbana,0,34.54545454545455,Prepago,"20570,00","1968,53","150,00"
C001467,suburbana,0,35.55555555555556,Prepago,"35280,00","3816,09","180,00"
C001468,urbana_premium,0,35.51724137931034,Premium,"43400,00","23205,83","400,00"
C001469,rural,0,31.020408163265305,Prepago,"23300,00","1974,73","80,00"
C001470,urbana_premium,0,36.4,Premium,"30650,00","13500,97",
C001471,urbana_premium,0,35.55555555555556,Contrato,"24210,00","7780,43",
C001472,rural,0,31.818181818181817,Premium,"29400,00","23776,50","510,00"
C001473,suburbana,0,32.8125,Premium,"40800,00","15642,03","130,00"
C001474,urbana_premium,0,36.13636363636363,Prepago,"33750,00","5638,76","160,00"
C001475,suburbana,0,32.82051282051282,Prepago,"54250,00","5332,59","190,00"
C001476,urbana_premium,0,37.77777777777778,Premium,"41580,00","15779,94","460,00"
C001477,suburbana,0,38.18181818181818,Premium,"28040,00","25778,03","110,00"
C001478,suburbana,0,34.11764705882353,Contrato,"19700,00","4503,72","450,00"
C001479,urbana_premium,1,36.31578947368421,Contrato,"21110,00","11361,78","110,00"
C001480,urbana_premium,0,34.23076923076923,Prepago,"32000,00","5020,03","490,00"
C001481,suburbana,0,32.972972972972975,Premium,"33920,00","20449,34","880,00"
C001482,suburbana,0,33.333333333333336,Contrato,"67460,00","7274,64","210,00"
C001483,urbana_premium,1,28.333333333333332,Contrato,"39190,00","12918,94","160,00"
C001484,urbana_premium,0,37.666666666666664,Contrato,,"6014,97","610,00"
C001485,suburbana,0,34.25,Premium,"22320,00","15659,79","220,00"
C001486,rural,0,35.42857142857143,Contrato,"24970,00","14067,36","220,00"
C001487,suburbana,0,33.92857142857143,Premium,"30630,00","9761,89","190,00"
C001488,urbana_premium,0,31.818181818181817,Prepago,"27490,00","4773,24","260,00"
C001489,urbana_premium,0,37.5,Premium,,"20490,64","220,00"
C001490,urbana_premium,0,30.714285714285715,Premium,"36520,00","14699,03","410,00"
C001491,rural,0,33.134328358208954,Premium,"34180,00","7284,40","300,00"
C001492,urbana_premium,0,35.2,Contrato,"38410,00","11960,03","260,00"
C001493,suburbana,0,35.13513513513514,Contrato,"26540,00","4436,24","300,00"
C001494,urbana_premium,1,30,Premium,"29120,00","16866,88","140,00"
C001495,suburbana,0,32.142857142857146,Premium,"26370,00","22170,25","400,00"
C001496,suburbana,0,35.18518518518518,Premium,"49770,00","8731,09","90,00"
C001497,suburbana,1,35,Premium,"21760,00","17631,56","280,00"
C001498,suburbana,0,32.926829268292686,Prepago,"37640,00","2128,18","560,00"
C001499,suburbana,0,35.95238095238095,Prepago,"26730,00","1637,47","90,00"
C001500,rural,0,33.333333333333336,Premium,"28540,00","10239,34","230,00"
C001501,suburbana,0,32.38095238095238,Premium,"32050,00","22150,00","260,00"
C001502,urbana_premium,0,35,Prepago,"24000,00","7402,76","230,00"
C001503,suburbana,1,38,Premium,"31590,00","23650,00","210,00"
C001504,suburbana,0,32.64705882352941,Contrato,,"6331,19","450,00"
C001505,urbana_premium,0,37.857142857142854,Premium,"42630,00","15167,17","130,00"
C001506,urbana_premium,0,36.486486486486484,Prepago,"52950,00","4567,94","520,00"
C001507,rural,0,32.30769230769231,Contrato,"25760,00","14041,68","180,00"
C001508,suburbana,0,36.25,Premium,"39280,00","5790,56","450,00"
C001509,rural,0,35.27272727272727,Contrato,"18060,00","11158,31","380,00"
C001510,rural,1,32,Prepago,"22250,00","7750,60","190,00"
C001511,urbana_premium,0,35.714285714285715,Prepago,"52080,00","9971,50","150,00"
C001512,rural,0,32.54237288135593,Contrato,"20540,00","8779,17","730,00"
C001513,suburbana,0,37.82608695652174,Premium,"43380,00","13073,63","680,00"
C001514,rural,0,34,Contrato,"16340,00","7788,57","260,00"
C001515,urbana_premium,0,37.22222222222222,Premium,"39070,00","21357,08","600,00"
C001516,urbana_premium,0,33.75,Contrato,"34960,00","8229,67","220,00"
C001517,urbana_premium,0,34.73684210526316,Contrato,"96370,00","5943,89","180,00"
C001518,urbana_premium,1,31,Premium,"33390,00","42385,44","330,00"
C001519,urbana_premium,0,36.470588235294116,Premium,"44340,00","13312,76","150,00"
C001520,rural,0,32.71186440677966,Prepago,"11560,00","2376,12","110,00"
C001521,urbana_premium,0,36.09756097560975,Premium,"25430,00","21174,06","660,00"
C001522,suburbana,0,36.875,Contrato,"33180,00","7635,70","360,00"
C001523,urbana_premium,0,31.764705882352942,Premium,"34900,00","13707,57","160,00"
C001524,urbana_premium,0,36.81818181818182,Premium,"35140,00","18474,60","450,00"
C001525,suburbana,0,34.791666666666664,Prepago,"26600,00","2962,78","190,00"
C001526,urbana_premium,0,37,Premium,"35880,00","12390,24","330,00"
C001527,suburbana,0,34.074074074074076,Contrato,"16380,00","7469,65","150,00"
C001528,urbana_premium,1,36.666666666666664,Premium,"37130,00","16270,29","350,00"
C001529,urbana_premium,1,33.333333333333336,Premium,"35450,00","18365,18","410,00"
C001530,urbana_premium,0,38.69565217391305,Premium,"55600,00","24400,60","280,00"
C001531,suburbana,0,34.11764705882353,Premium,"39930,00","25004,29",
C001532,urbana_premium,0,32.083333333333336,Prepago,"14220,00","5549,29","390,00"
C001533,suburbana,0,35.36585365853659,Premium,"23050,00","14537,21","190,00"
C001534,suburbana,0,35.55555555555556,Prepago,"56010,00","8476,29","340,00"
C001535,suburbana,0,33.265306122448976,Premium,"40930,00","13001,81","620,00"
C001536,urbana_premium,0,35.13513513513514,Premium,,"16332,64","700,00"
C001537,urbana_premium,0,33.68421052631579,Premium,"32100,00","14832,81","150,00"
C001538,rural,1,28.181818181818183,Prepago,"30080,00","3785,95","170,00"
C001539,urbana_premium,0,34,Contrato,"22520,00","7874,53","310,00"
C001540,suburbana,1,30,Premium,"24450,00","5693,75","540,00"
C001541,urbana_premium,0,34.44444444444444,Contrato,"43190,00","15135,16","90,00"
C001542,urbana_premium,0,35.38461538461539,Contrato,"47350,00","5522,50","500,00"
C001543,rural,0,32.69230769230769,Premium,"25040,00","7716,85","380,00"
C001544,urbana_premium,0,38.064516129032256,Premium,"43930,00","10030,38","580,00"
C001545,urbana_premium,0,37.666666666666664,Contrato,"40540,00","18572,44","90,00"
C001546,suburbana,0,33.170731707317074,Premium,"26700,00","7879,94","290,00"
C001547,urbana_premium,0,34,Premium,"61200,00","24659,53","400,00"
C001548,urbana_premium,0,33.92857142857143,Prepago,"73170,00","4929,74","240,00"
C001549,suburbana,0,38.51851851851852,Premium,"29280,00","10855,37","260,00"
C001550,urbana_premium,0,36.27906976744186,Prepago,"25370,00","4653,77","60,00"
C001551,urbana_premium,0,34.074074074074076,Premium,"35250,00","10979,38","200,00"
C001552,suburbana,0,33.666666666666664,Premium,"30730,00","12974,79","100,00"
C001553,urbana_premium,0,37.93103448275862,Premium,"17660,00","23752,86","870,00"
C001554,rural,0,34.09090909090909,Premium,"37090,00","9532,08","420,00"
C001555,urbana_premium,0,34.857142857142854,Prepago,"30610,00","2871,03","1200,00"
C001556,urbana_premium,0,37.5609756097561,Prepago,"28660,00","2798,06","170,00"
C001557,urbana_premium,0,36.666666666666664,Contrato,"33990,00","19063,68","230,00"
C001558,urbana_premium,0,36.42857142857143,Premium,"32440,00","14102,13","600,00"
C001559,suburbana,0,33.65853658536585,Premium,"30410,00","7313,21","310,00"
C001560,suburbana,0,35,Contrato,"39300,00","8112,19","640,00"
C001561,suburbana,0,36.25,Premium,"46580,00","5929,74","840,00"
C001562,rural,0,35.88235294117647,Prepago,"30620,00","4709,82","270,00"
C001563,urbana_premium,0,35.90909090909091,Contrato,"27520,00","9967,00","570,00"
C001564,urbana_premium,0,33.75,Premium,"36840,00","38763,94","600,00"
C001565,urbana_premium,1,36.25,Premium,"39700,00","22666,81","120,00"
C001566,urbana_premium,0,34.81481481481482,Premium,"42620,00","37921,19","710,00"
C001567,suburbana,0,35.75757575757576,Contrato,"35380,00","5007,08","390,00"
C001568,suburbana,0,32.916666666666664,Premium,"30630,00","16306,91","310,00"
C001569,urbana_premium,0,36,Premium,"37140,00","16071,18","300,00"
C001570,urbana_premium,0,37.916666666666664,Premium,"52650,00","10045,09","940,00"
C001571,rural,0,34.2,Prepago,"22160,00","4025,68","260,00"
C001572,urbana_premium,1,35.333333333333336,Prepago,"53500,00","4955,50","360,00"
C001573,suburbana,0,30.967741935483872,Premium,"39630,00","4998,84","550,00"
C001574,suburbana,0,37.03703703703704,Premium,"49570,00","5018,49","520,00"
C001575,urbana_premium,0,35,Contrato,"41310,00","15267,31",
C001576,urbana_premium,0,36.785714285714285,Premium,"63440,00","22289,20","910,00"
C001577,urbana_premium,0,36.5625,Premium,"34420,00","18359,72","110,00"
C001578,suburbana,0,35.294117647058826,Contrato,"33640,00","9581,17","410,00"
C001579,suburbana,0,34.146341463414636,Premium,"38960,00","16041,80","340,00"
C001580,urbana_premium,0,35,Premium,"26870,00","10753,86","390,00"
C001581,urbana_premium,0,35,Premium,"33360,00","20771,69","400,00"
C001582,suburbana,0,36.774193548387096,Contrato,"23600,00","3990,29","200,00"
C001583,rural,1,34.44444444444444,Prepago,"22750,00","4556,05","550,00"
C001584,urbana_premium,0,33.75,Premium,"31770,00","14265,56","520,00"
C001585,urbana_premium,0,36.25,Contrato,"39730,00","13637,03","140,00"
C001586,urbana_premium,0,35.714285714285715,Premium,"37250,00","25387,70","950,00"
C001587,suburbana,0,34,Contrato,"27030,00","8217,22","240,00"
C001588,suburbana,0,31.071428571428573,Contrato,"31430,00","3916,42","340,00"
C001589,urbana_premium,0,32.121212121212125,Prepago,"30140,00","3590,34","90,00"
C001590,urbana_premium,0,34.44444444444444,Premium,"28310,00","13929,95","360,00"
C001591,rural,0,31.61764705882353,Prepago,"15290,00","2207,47","470,00"
C001592,rural,1,33.8235294117647,Premium,"12420,00","12847,69","230,00"
C001593,urbana_premium,0,34.63414634146341,Prepago,"30170,00","6504,67","280,00"
C001594,rural,0,33.41463414634146,Premium,"28030,00","5512,08","460,00"
C001595,suburbana,1,33.57142857142857,Contrato,"27820,00","12334,58","350,00"
C001596,suburbana,0,35.51020408163265,Prepago,"29940,00","3501,63","40,00"
C001597,rural,0,34.08163265306123,Prepago,"20150,00","2313,97","-160,00"
C001598,urbana_premium,0,38.666666666666664,Prepago,"75270,00","5896,16","330,00"
C001599,urbana_premium,0,31.25,Premium,"40560,00","29852,12","540,00"
C001600,urbana_premium,0,36.666666666666664,Premium,"31370,00","21473,00","300,00"
C001601,urbana_premium,0,32,Premium,"26440,00","11987,66","690,00"
C001602,urbana_premium,0,37.083333333333336,Premium,"69720,00","15916,71","430,00"
C001603,suburbana,1,31.428571428571427,Contrato,"18250,00","12491,83",
C001604,urbana_premium,0,37.142857142857146,Contrato,"28980,00","9116,00","240,00"
C001605,urbana_premium,0,34.23076923076923,Prepago,"28990,00","4152,19","290,00"
C001606,urbana_premium,0,36.07142857142857,Prepago,"37810,00","7691,61","110,00"
C001607,urbana_premium,0,35.51724137931034,Premium,"43340,00","19698,79","320,00"
C001608,urbana_premium,0,34.73684210526316,Premium,,"11978,25","270,00"
C001609,suburbana,0,34.8,Prepago,"26240,00","5794,89","300,00"
C001610,suburbana,0,33.529411764705884,Prepago,"18280,00","4357,18","200,00"
C001611,urbana_premium,1,34.583333333333336,Premium,"73310,00","15828,36","280,00"
C001612,urbana_premium,0,32.72727272727273,Prepago,"41990,00","7206,65",
C001613,urbana_premium,0,37,Contrato,"46690,00","23415,42","150,00"
C001614,suburbana,0,33.666666666666664,Contrato,"23530,00","10951,58","310,00"
C001615,suburbana,0,33.333333333333336,Premium,"26870,00","14141,22","490,00"
C001616,rural,0,29.772727272727273,Premium,"35000,00","7341,12",
C001617,rural,1,32.17391304347826,Prepago,"10730,00","4511,10","590,00"
C001618,urbana_premium,0,36,Premium,"50000,00","11338,68",
C001619,suburbana,1,38.484848484848484,Premium,"27340,00","11796,56","430,00"
C001620,suburbana,1,33.46153846153846,Premium,"34480,00","19052,13","570,00"
C001621,rural,0,33.65853658536585,Premium,"41580,00","14480,86","150,00"
C001622,suburbana,0,34,Premium,"25220,00","7347,63","350,00"
C001623,urbana_premium,0,36,Premium,"14870,00","23335,24","530,00"
C001624,suburbana,0,32.96296296296296,Contrato,"20350,00","4189,03","300,00"
C001625,suburbana,0,35.63636363636363,Prepago,"29940,00","2353,61","560,00"
C001626,rural,0,31.864406779661017,Prepago,"41350,00","2355,03","360,00"
C001627,suburbana,0,35.3125,Prepago,"26020,00","4070,86","570,00"
C001628,rural,1,33.75,Premium,"39910,00","7962,64","630,00"
C001629,rural,1,32.63157894736842,Prepago,"10290,00","4726,23","530,00"
C001630,suburbana,0,35.75757575757576,Contrato,,"5090,73","320,00"
C001631,urbana_premium,0,33.93939393939394,Prepago,"55040,00","4629,53","400,00"
C001632,suburbana,0,35.75757575757576,Contrato,"41480,00","2855,03","320,00"
